"customer_id","last_order_date","days_since_last_order","total_orders","total_spent","customer_status"
5216,"2021-12-30",1401,1,135.97,"Churned"
5218,"2025-03-04",241,1,229.34,"Churned"
5220,"2024-09-04",422,3,1223.80,"Churned"
5222,"2021-10-12",1480,2,37.60,"Churned"
5223,"2021-02-24",1710,2,51.44,"Churned"
5224,"2025-04-19",195,3,478.20,"Churned"
5226,"2024-07-11",477,2,357.93,"Churned"
5227,"2022-08-15",1173,1,613.03,"Churned"
5228,"2023-06-28",856,1,77.72,"Churned"
5229,"2025-02-27",246,3,277.35,"Churned"
5230,"2025-02-22",251,3,679.74,"Churned"
5231,"2024-08-10",447,2,326.08,"Churned"
5232,"2021-09-17",1505,1,163.30,"Churned"
5233,"2025-03-30",215,1,18.51,"Churned"
5234,"2025-05-27",157,5,471.15,"Churned"
5235,"2025-05-19",165,3,475.69,"Churned"
5236,"2023-09-17",775,2,215.24,"Churned"
5237,"2025-03-31",214,2,40.03,"Churned"
5238,"2022-03-24",1317,2,79.20,"Churned"
5239,"2020-08-13",1905,1,203.24,"Churned"
5241,"2022-07-08",1211,1,146.18,"Churned"
5242,"2023-01-01",1034,2,124.42,"Churned"
5243,"2021-11-13",1448,2,272.82,"Churned"
5245,"2025-01-24",280,2,38.93,"Churned"
5246,"2024-12-03",332,2,135.11,"Churned"
5247,"2020-07-21",1928,1,407.50,"Churned"
5248,"2025-06-15",138,2,173.98,"Churned"
5249,"2023-06-18",866,2,25.04,"Churned"
5250,"2025-04-27",187,3,486.77,"Churned"
5251,"2022-02-19",1350,2,52.86,"Churned"
5252,"2022-11-03",1093,1,48.51,"Churned"
5254,"2024-01-13",657,3,329.13,"Churned"
5255,"2023-07-22",832,1,15.17,"Churned"
5256,"2023-02-08",996,1,19.33,"Churned"
5257,"2023-06-10",874,2,352.02,"Churned"
5258,"2022-05-25",1255,5,1286.71,"Churned"
5260,"2023-11-01",730,1,54.41,"Churned"
5262,"2023-03-30",946,2,238.70,"Churned"
5263,"2025-05-31",153,3,316.48,"Churned"
5264,"2025-09-05",56,4,368.86,"At Risk"
5265,"2024-09-23",403,2,79.40,"Churned"
5267,"2021-01-11",1754,1,45.25,"Churned"
5269,"2023-08-26",797,1,10.23,"Churned"
5271,"2025-04-12",202,3,195.24,"Churned"
5272,"2021-04-29",1646,1,245.94,"Churned"
5273,"2022-09-29",1128,1,453.96,"Churned"
5274,"2024-06-21",497,2,358.10,"Churned"
5276,"2020-02-13",2087,1,102.65,"Churned"
5277,"2022-08-29",1159,1,14.04,"Churned"
5278,"2024-11-11",354,1,18.50,"Churned"
5279,"2024-12-15",320,3,696.59,"Churned"
5280,"2021-03-09",1697,3,705.50,"Churned"
5282,"2024-08-14",443,2,33.22,"Churned"
5284,"2023-12-04",697,2,354.07,"Churned"
5286,"2025-03-20",225,2,236.99,"Churned"
5287,"2025-10-04",27,2,83.04,"Active"
5289,"2023-04-25",920,2,264.87,"Churned"
5290,"2021-12-01",1430,2,54.19,"Churned"
5291,"2025-05-25",159,1,11.57,"Churned"
5292,"2025-09-01",60,3,1002.65,"At Risk"
5293,"2023-10-16",746,2,37.59,"Churned"
5294,"2025-02-17",256,4,716.16,"Churned"
5295,"2021-01-18",1747,1,85.42,"Churned"
5297,"2021-05-12",1633,2,164.67,"Churned"
5298,"2025-08-02",90,2,87.35,"At Risk"
5299,"2025-09-25",36,3,371.02,"At Risk"
5300,"2021-10-24",1468,1,64.57,"Churned"
5301,"2021-07-22",1562,2,145.47,"Churned"
5302,"2023-04-14",931,2,210.10,"Churned"
5303,"2024-11-03",362,2,80.37,"Churned"
5304,"2025-10-15",16,4,364.24,"Active"
5305,"2025-05-13",171,2,1093.81,"Churned"
5306,"2022-06-15",1234,2,156.31,"Churned"
5307,"2024-02-25",614,3,389.86,"Churned"
5308,"2023-09-10",782,2,536.90,"Churned"
5310,"2024-12-21",314,1,167.13,"Churned"
5311,"2021-07-16",1568,1,35.16,"Churned"
5313,"2025-07-12",111,3,451.29,"Churned"
5314,"2024-03-11",599,3,265.14,"Churned"
5315,"2021-02-11",1723,1,101.85,"Churned"
5316,"2020-05-13",1997,1,5.41,"Churned"
5317,"2025-08-17",75,2,1020.40,"At Risk"
5318,"2025-09-28",33,3,484.72,"At Risk"
5319,"2020-01-26",2105,1,32.73,"Churned"
5320,"2023-07-27",827,2,525.37,"Churned"
5321,"2021-08-16",1537,1,40.96,"Churned"
5322,"2025-02-06",267,6,707.20,"Churned"
5325,"2024-05-02",547,2,84.70,"Churned"
5326,"2023-08-20",803,2,245.55,"Churned"
5328,"2023-10-30",732,2,162.41,"Churned"
5329,"2023-07-14",840,3,1154.05,"Churned"
5330,"2020-05-27",1983,1,30.96,"Churned"
5331,"2022-06-29",1220,2,190.56,"Churned"
5333,"2025-01-10",294,1,928.65,"Churned"
5334,"2025-08-15",77,2,345.55,"At Risk"
5336,"2024-08-01",456,3,77.21,"Churned"
5337,"2025-09-04",57,2,208.38,"At Risk"
5338,"2024-01-14",656,2,115.26,"Churned"
5339,"2023-12-06",695,2,411.61,"Churned"
5340,"2023-09-06",786,1,171.52,"Churned"
5341,"2023-11-29",702,2,121.16,"Churned"
5342,"2022-11-04",1092,2,306.76,"Churned"
5344,"2024-03-27",583,1,237.27,"Churned"
5347,"2024-04-23",556,2,246.09,"Churned"
5348,"2025-09-26",35,2,16.32,"At Risk"
5349,"2024-01-03",667,2,21.25,"Churned"
5351,"2022-03-24",1317,1,209.32,"Churned"
5354,"2020-12-06",1790,1,3.94,"Churned"
5357,"2022-11-13",1083,4,165.89,"Churned"
5358,"2023-07-04",850,1,441.69,"Churned"
5359,"2021-08-06",1547,2,503.62,"Churned"
5360,"2021-01-26",1739,1,207.40,"Churned"
5362,"2020-07-10",1939,1,193.43,"Churned"
5363,"2024-08-16",441,3,593.99,"Churned"
5364,"2024-02-01",638,1,278.39,"Churned"
5365,"2025-04-08",206,2,109.96,"Churned"
5367,"2022-12-27",1039,1,15.01,"Churned"
5368,"2022-03-20",1321,1,78.53,"Churned"
5369,"2023-08-26",797,2,152.87,"Churned"
5370,"2022-03-31",1310,3,412.30,"Churned"
5371,"2023-10-04",758,1,195.53,"Churned"
5372,"2021-09-17",1505,2,272.57,"Churned"
5373,"2023-12-07",694,1,21.69,"Churned"
5374,"2025-02-16",257,2,823.67,"Churned"
5375,"2023-11-08",723,1,313.61,"Churned"
5377,"2025-01-13",291,3,501.19,"Churned"
5378,"2022-04-19",1291,1,128.10,"Churned"
5379,"2020-01-08",2123,1,249.70,"Churned"
5381,"2021-06-29",1585,2,81.60,"Churned"
5382,"2023-09-23",769,3,793.56,"Churned"
5383,"2023-12-04",697,2,163.48,"Churned"
5384,"2024-05-07",542,2,407.22,"Churned"
5385,"2025-06-29",124,3,136.15,"Churned"
5386,"2024-07-30",458,1,73.69,"Churned"
5387,"2023-06-02",882,1,84.54,"Churned"
5388,"2023-01-29",1006,1,153.17,"Churned"
5389,"2025-03-30",215,3,390.76,"Churned"
5391,"2025-03-01",244,2,792.72,"Churned"
5392,"2023-01-01",1034,3,264.21,"Churned"
5393,"2021-09-18",1504,1,183.52,"Churned"
5395,"2025-09-29",32,2,212.87,"At Risk"
5396,"2022-08-17",1171,1,29.18,"Churned"
5397,"2025-07-17",106,3,126.61,"Churned"
5398,"2023-03-20",956,1,117.19,"Churned"
5400,"2022-10-16",1111,1,65.73,"Churned"
5401,"2024-10-18",378,5,499.94,"Churned"
5402,"2025-08-08",84,5,907.40,"At Risk"
5403,"2025-02-28",245,2,409.75,"Churned"
5405,"2025-07-27",96,3,308.42,"Churned"
5406,"2023-08-20",803,2,55.04,"Churned"
5408,"2024-04-09",570,2,248.85,"Churned"
5409,"2024-04-15",564,3,493.69,"Churned"
5410,"2025-09-18",43,1,512.71,"At Risk"
5411,"2025-05-09",175,2,192.29,"Churned"
5412,"2020-06-26",1953,2,317.49,"Churned"
5413,"2022-04-26",1284,1,87.00,"Churned"
5415,"2024-11-02",363,2,370.65,"Churned"
5416,"2021-11-18",1443,1,184.77,"Churned"
5417,"2024-04-21",558,1,83.73,"Churned"
5418,"2022-06-04",1245,1,39.25,"Churned"
5419,"2024-09-30",396,3,357.59,"Churned"
5420,"2025-03-20",225,4,333.48,"Churned"
5421,"2022-11-16",1080,1,54.88,"Churned"
5423,"2025-01-11",293,2,412.67,"Churned"
5424,"2022-05-16",1264,1,32.05,"Churned"
5425,"2025-02-25",248,1,101.81,"Churned"
5426,"2025-10-30",1,1,231.91,"Active"
5427,"2022-05-03",1277,1,543.59,"Churned"
5428,"2020-11-06",1820,2,210.70,"Churned"
5429,"2025-07-22",101,3,1090.60,"Churned"
5431,"2024-03-30",580,1,201.26,"Churned"
5433,"2024-04-08",571,1,131.44,"Churned"
5434,"2025-08-20",72,4,286.49,"At Risk"
5435,"2025-06-27",126,5,426.48,"Churned"
5436,"2023-03-07",969,1,139.11,"Churned"
5438,"2025-01-21",283,3,374.07,"Churned"
5439,"2025-09-26",35,3,328.79,"At Risk"
5441,"2024-08-30",427,2,262.97,"Churned"
5443,"2024-12-05",330,3,285.98,"Churned"
5444,"2025-02-11",262,1,293.61,"Churned"
5446,"2022-02-06",1363,1,277.65,"Churned"
5447,"2025-07-11",112,4,563.36,"Churned"
5448,"2025-09-15",46,1,57.64,"At Risk"
5449,"2022-01-05",1395,2,225.30,"Churned"
5450,"2025-05-15",169,6,1326.29,"Churned"
5452,"2023-04-15",930,1,87.15,"Churned"
5453,"2023-02-28",976,1,5.81,"Churned"
5455,"2021-02-15",1719,1,279.24,"Churned"
5456,"2024-05-01",548,2,590.38,"Churned"
5457,"2021-10-27",1465,2,441.46,"Churned"
5459,"2025-04-04",210,2,245.12,"Churned"
5460,"2025-05-27",157,3,504.79,"Churned"
5462,"2022-01-11",1389,2,255.29,"Churned"
5463,"2025-06-30",123,2,213.05,"Churned"
5464,"2024-04-15",564,2,77.19,"Churned"
5467,"2023-01-09",1026,2,194.14,"Churned"
5468,"2022-10-31",1096,1,50.38,"Churned"
5469,"2022-06-27",1222,2,185.16,"Churned"
5470,"2024-05-11",538,3,386.16,"Churned"
5473,"2024-12-21",314,3,185.56,"Churned"
5475,"2023-05-30",885,3,436.27,"Churned"
5476,"2022-04-25",1285,1,132.54,"Churned"
5478,"2025-03-20",225,2,111.25,"Churned"
5479,"2023-06-02",882,2,468.90,"Churned"
5481,"2023-02-22",982,4,646.17,"Churned"
5483,"2020-10-29",1828,1,104.00,"Churned"
5484,"2022-04-15",1295,1,179.26,"Churned"
5485,"2024-11-22",343,2,331.80,"Churned"
5486,"2025-09-04",57,5,501.02,"At Risk"
5487,"2020-07-30",1919,1,59.49,"Churned"
5489,"2025-07-26",97,2,160.17,"Churned"
5490,"2023-01-28",1007,1,287.09,"Churned"
5492,"2022-01-01",1399,1,28.57,"Churned"
5493,"2023-12-01",700,3,146.55,"Churned"
5494,"2022-07-06",1213,2,237.69,"Churned"
5495,"2020-02-29",2071,1,69.04,"Churned"
5497,"2023-05-07",908,3,146.05,"Churned"
5498,"2024-08-07",450,4,1524.38,"Churned"
5499,"2020-03-13",2058,1,159.80,"Churned"
5500,"2024-09-15",411,1,67.97,"Churned"
5501,"2021-03-31",1675,2,524.29,"Churned"
5502,"2022-06-30",1219,1,26.58,"Churned"
5503,"2022-08-23",1165,2,447.60,"Churned"
5505,"2024-12-17",318,3,787.51,"Churned"
5506,"2020-05-31",1979,1,401.80,"Churned"
5507,"2023-04-01",944,2,301.75,"Churned"
5508,"2022-05-13",1267,1,39.78,"Churned"
5509,"2025-10-25",6,2,252.21,"Active"
5511,"2023-08-19",804,2,132.02,"Churned"
5512,"2022-04-22",1288,1,54.63,"Churned"
5514,"2024-03-13",597,1,21.43,"Churned"
5516,"2024-07-14",474,1,227.57,"Churned"
5517,"2020-08-29",1889,1,30.12,"Churned"
5518,"2025-05-21",163,4,595.97,"Churned"
5519,"2025-10-11",20,2,108.78,"Active"
5520,"2025-03-31",214,4,60.66,"Churned"
5521,"2025-02-01",272,3,218.75,"Churned"
5523,"2024-07-25",463,3,302.30,"Churned"
5524,"2021-09-20",1502,1,9.19,"Churned"
5525,"2025-10-20",11,2,364.85,"Active"
5526,"2020-06-01",1978,2,379.17,"Churned"
5527,"2024-02-04",635,1,254.94,"Churned"
5530,"2022-08-26",1162,1,256.14,"Churned"
5531,"2021-07-10",1574,1,193.90,"Churned"
5532,"2025-07-26",97,2,243.52,"Churned"
5533,"2024-02-02",637,2,112.18,"Churned"
5534,"2021-09-30",1492,1,83.38,"Churned"
5535,"2021-04-12",1663,1,116.75,"Churned"
5536,"2020-11-11",1815,1,37.57,"Churned"
5537,"2023-04-12",933,1,118.42,"Churned"
5538,"2021-04-02",1673,1,180.17,"Churned"
5539,"2024-06-02",516,3,441.37,"Churned"
5543,"2021-10-18",1474,3,389.84,"Churned"
5544,"2025-04-09",205,4,475.65,"Churned"
5545,"2025-07-29",94,5,474.53,"Churned"
5546,"2023-11-14",717,1,95.95,"Churned"
5547,"2024-06-18",500,1,8.47,"Churned"
5548,"2023-10-11",751,1,198.33,"Churned"
5549,"2025-09-19",42,2,356.93,"At Risk"
5550,"2025-03-24",221,1,311.72,"Churned"
5551,"2025-06-01",152,1,37.23,"Churned"
5552,"2024-05-24",525,2,96.93,"Churned"
5554,"2025-07-30",93,3,414.92,"Churned"
5555,"2022-10-12",1115,4,425.47,"Churned"
5556,"2024-12-04",331,2,121.63,"Churned"
5558,"2023-04-21",924,2,78.75,"Churned"
5559,"2023-09-19",773,2,401.48,"Churned"
5561,"2024-12-07",328,3,385.36,"Churned"
5562,"2021-08-14",1539,1,117.86,"Churned"
5563,"2024-11-19",346,3,288.09,"Churned"
5564,"2024-04-02",577,1,512.86,"Churned"
5565,"2024-12-01",334,2,450.84,"Churned"
5566,"2025-09-15",46,5,446.47,"At Risk"
5567,"2025-08-18",74,1,50.14,"At Risk"
5568,"2023-08-07",816,1,96.87,"Churned"
5570,"2025-05-04",180,7,835.56,"Churned"
5571,"2025-06-07",146,4,317.88,"Churned"
5572,"2025-04-26",188,1,847.03,"Churned"
5573,"2022-05-23",1257,2,32.06,"Churned"
5574,"2024-06-13",505,3,317.41,"Churned"
5575,"2022-03-31",1310,1,181.19,"Churned"
5576,"2025-03-26",219,1,219.44,"Churned"
5577,"2024-04-18",561,1,50.35,"Churned"
5578,"2023-06-06",878,2,324.83,"Churned"
5579,"2024-05-30",519,2,270.90,"Churned"
5580,"2024-05-24",525,2,273.56,"Churned"
5581,"2023-07-01",853,2,268.18,"Churned"
5582,"2024-04-18",561,1,54.43,"Churned"
5583,"2020-03-10",2061,1,117.24,"Churned"
5584,"2023-06-09",875,3,939.02,"Churned"
5585,"2025-09-08",53,2,294.52,"At Risk"
5586,"2025-08-21",71,4,78.03,"At Risk"
5587,"2025-07-07",116,3,308.41,"Churned"
5588,"2024-12-18",317,2,392.98,"Churned"
5590,"2025-08-02",90,4,310.63,"At Risk"
5591,"2024-09-11",415,1,72.25,"Churned"
5592,"2025-08-10",82,3,1383.25,"At Risk"
5593,"2023-10-04",758,1,85.94,"Churned"
5594,"2024-10-30",366,1,294.14,"Churned"
5595,"2024-08-19",438,1,654.42,"Churned"
5596,"2025-09-28",33,2,192.67,"At Risk"
5599,"2024-11-29",336,1,128.69,"Churned"
5600,"2024-12-28",307,2,200.70,"Churned"
5601,"2022-07-15",1204,2,301.27,"Churned"
5602,"2025-03-16",229,3,142.90,"Churned"
5604,"2024-11-07",358,3,313.99,"Churned"
5605,"2025-05-07",177,4,464.48,"Churned"
5606,"2022-06-11",1238,1,190.85,"Churned"
5607,"2021-11-21",1440,1,7.58,"Churned"
5608,"2021-02-26",1708,2,282.87,"Churned"
5609,"2025-02-17",256,3,136.86,"Churned"
5610,"2022-04-28",1282,1,163.84,"Churned"
5611,"2025-07-06",117,2,80.57,"Churned"
5612,"2021-02-02",1732,1,112.75,"Churned"
5613,"2022-05-15",1265,2,91.55,"Churned"
5614,"2025-10-11",20,1,386.49,"Active"
5615,"2023-05-12",903,2,151.08,"Churned"
5616,"2023-01-03",1032,1,216.02,"Churned"
5617,"2020-09-27",1860,1,65.05,"Churned"
5618,"2021-05-28",1617,1,212.52,"Churned"
5619,"2023-03-18",958,2,191.98,"Churned"
5621,"2025-07-15",108,1,64.05,"Churned"
5622,"2020-04-28",2012,1,63.92,"Churned"
5623,"2022-02-18",1351,1,23.40,"Churned"
5624,"2024-10-21",375,2,176.83,"Churned"
5626,"2024-09-07",419,3,138.10,"Churned"
5627,"2025-01-06",298,1,21.75,"Churned"
5628,"2023-03-08",968,3,264.39,"Churned"
5630,"2024-10-06",390,3,661.70,"Churned"
5631,"2023-06-25",859,1,77.70,"Churned"
5633,"2023-07-29",825,2,223.09,"Churned"
5634,"2025-05-06",178,4,1054.57,"Churned"
5636,"2024-07-27",461,3,89.97,"Churned"
5637,"2021-12-02",1429,3,117.07,"Churned"
5640,"2023-03-14",962,2,401.28,"Churned"
5641,"2025-06-07",146,2,361.51,"Churned"
5642,"2024-06-03",515,1,167.91,"Churned"
5643,"2023-12-01",700,2,350.89,"Churned"
5644,"2024-10-26",370,2,379.69,"Churned"
5646,"2021-01-24",1741,1,47.55,"Churned"
5647,"2024-09-14",412,5,680.33,"Churned"
5649,"2024-05-01",548,2,110.24,"Churned"
5650,"2022-12-22",1044,2,149.39,"Churned"
5651,"2025-03-04",241,3,268.49,"Churned"
5652,"2023-11-21",710,5,353.39,"Churned"
5653,"2024-01-15",655,2,214.28,"Churned"
5654,"2025-05-13",171,2,680.70,"Churned"
5655,"2022-10-27",1100,1,189.14,"Churned"
5656,"2023-12-07",694,3,197.56,"Churned"
5657,"2021-09-09",1513,1,60.03,"Churned"
5658,"2022-07-27",1192,2,49.89,"Churned"
5659,"2024-06-19",499,1,204.33,"Churned"
5661,"2023-10-24",738,1,57.76,"Churned"
5662,"2025-03-06",239,3,524.95,"Churned"
5663,"2020-08-03",1915,1,67.39,"Churned"
5664,"2023-09-23",769,3,307.42,"Churned"
5666,"2023-12-01",700,1,59.98,"Churned"
5667,"2024-07-03",485,2,522.70,"Churned"
5668,"2024-07-30",458,3,894.25,"Churned"
5669,"2022-05-21",1259,1,60.90,"Churned"
5671,"2025-10-06",25,5,261.73,"Active"
5674,"2024-07-15",473,3,828.52,"Churned"
5675,"2022-10-26",1101,1,136.10,"Churned"
5676,"2020-09-10",1877,2,98.40,"Churned"
5677,"2023-05-31",884,3,234.79,"Churned"
5678,"2021-04-14",1661,1,105.20,"Churned"
5679,"2025-10-28",3,2,413.28,"Active"
5680,"2025-03-08",237,2,50.26,"Churned"
5681,"2024-02-13",626,1,141.71,"Churned"
5682,"2024-05-11",538,1,103.65,"Churned"
5683,"2025-05-09",175,1,798.61,"Churned"
5684,"2024-09-04",422,3,185.81,"Churned"
5685,"2023-06-05",879,2,382.35,"Churned"
5686,"2025-09-24",37,3,588.62,"At Risk"
5688,"2021-12-03",1428,2,84.22,"Churned"
5689,"2025-02-22",251,1,124.55,"Churned"
5690,"2025-09-21",40,4,621.25,"At Risk"
5691,"2021-02-13",1721,1,37.15,"Churned"
5692,"2025-03-17",228,4,364.99,"Churned"
5693,"2023-11-21",710,2,462.42,"Churned"
5694,"2025-04-27",187,2,319.20,"Churned"
5695,"2022-08-15",1173,1,32.82,"Churned"
5696,"2023-01-22",1013,1,296.48,"Churned"
5697,"2025-10-10",21,2,299.10,"Active"
5698,"2023-04-15",930,1,113.07,"Churned"
5699,"2021-03-25",1681,2,693.53,"Churned"
5702,"2024-08-28",429,3,386.42,"Churned"
5703,"2024-01-26",644,4,582.04,"Churned"
5704,"2021-09-07",1515,2,434.56,"Churned"
5705,"2024-10-26",370,1,64.91,"Churned"
5706,"2022-09-18",1139,3,166.33,"Churned"
5707,"2024-07-27",461,1,46.92,"Churned"
5708,"2024-12-08",327,1,24.77,"Churned"
5710,"2025-08-12",80,5,316.19,"At Risk"
5711,"2024-11-15",350,1,45.17,"Churned"
5712,"2025-10-30",1,3,324.63,"Active"
5713,"2023-07-16",838,1,117.16,"Churned"
5715,"2024-04-30",549,4,503.19,"Churned"
5716,"2025-10-05",26,3,880.88,"Active"
5717,"2023-12-11",690,1,89.68,"Churned"
5718,"2025-10-13",18,1,32.47,"Active"
5719,"2025-08-29",63,2,265.55,"At Risk"
5720,"2025-02-24",249,2,386.68,"Churned"
5722,"2025-10-10",21,1,86.31,"Active"
5723,"2025-03-12",233,2,197.08,"Churned"
5724,"2023-06-08",876,3,271.09,"Churned"
5725,"2024-01-03",667,3,216.07,"Churned"
5726,"2020-11-22",1804,1,484.55,"Churned"
5727,"2025-10-07",24,3,137.97,"Active"
5729,"2025-07-13",110,1,90.69,"Churned"
5731,"2025-02-04",269,3,635.02,"Churned"
5732,"2025-10-17",14,3,447.46,"Active"
5733,"2024-11-25",340,3,305.33,"Churned"
5734,"2020-01-08",2123,1,75.09,"Churned"
5735,"2024-12-09",326,2,394.92,"Churned"
5736,"2024-04-04",575,3,112.54,"Churned"
5737,"2022-08-21",1167,1,459.20,"Churned"
5738,"2023-03-10",966,1,39.93,"Churned"
5739,"2025-05-12",172,2,303.75,"Churned"
5741,"2025-09-16",45,3,446.28,"At Risk"
5742,"2024-10-15",381,1,17.19,"Churned"
5743,"2023-04-28",917,2,428.91,"Churned"
5744,"2021-07-10",1574,1,404.00,"Churned"
5745,"2025-02-10",263,3,328.77,"Churned"
5746,"2025-08-27",65,4,345.34,"At Risk"
5747,"2022-01-27",1373,1,206.38,"Churned"
5748,"2021-08-08",1545,1,143.55,"Churned"
5749,"2021-06-04",1610,2,94.03,"Churned"
5751,"2024-06-15",503,2,122.30,"Churned"
5752,"2025-08-29",63,6,2361.67,"At Risk"
5753,"2024-07-08",480,2,272.05,"Churned"
5754,"2022-10-24",1103,3,380.60,"Churned"
5755,"2023-12-29",672,4,195.48,"Churned"
5756,"2024-04-03",576,1,376.12,"Churned"
5757,"2024-12-09",326,4,174.80,"Churned"
5759,"2021-11-30",1431,3,591.82,"Churned"
5760,"2023-05-04",911,1,216.18,"Churned"
5761,"2024-01-07",663,3,303.33,"Churned"
5762,"2024-06-21",497,5,331.51,"Churned"
5763,"2024-12-03",332,3,137.17,"Churned"
5764,"2020-10-26",1831,1,196.57,"Churned"
5765,"2024-10-03",393,1,37.23,"Churned"
5767,"2023-11-26",705,2,283.43,"Churned"
5768,"2025-01-11",293,5,939.06,"Churned"
5769,"2025-08-27",65,2,673.20,"At Risk"
5770,"2025-03-18",227,1,85.03,"Churned"
5771,"2022-11-13",1083,2,65.71,"Churned"
5772,"2024-03-17",593,4,783.88,"Churned"
5773,"2020-03-11",2060,1,18.52,"Churned"
5774,"2023-03-05",971,1,130.65,"Churned"
5775,"2025-09-04",57,3,301.84,"At Risk"
5776,"2023-11-29",702,1,127.72,"Churned"
5777,"2025-02-14",259,3,168.63,"Churned"
5778,"2024-04-25",554,4,679.73,"Churned"
5779,"2024-04-27",552,3,596.80,"Churned"
5780,"2021-03-14",1692,2,47.09,"Churned"
5782,"2022-08-13",1175,1,517.00,"Churned"
5783,"2025-09-06",55,3,179.29,"At Risk"
5784,"2021-09-27",1495,2,188.90,"Churned"
5785,"2025-10-21",10,2,153.81,"Active"
5786,"2023-04-03",942,3,479.12,"Churned"
5787,"2025-03-19",226,2,208.88,"Churned"
5788,"2025-07-20",103,2,104.86,"Churned"
5789,"2024-04-17",562,2,296.97,"Churned"
5790,"2021-08-09",1544,1,252.22,"Churned"
5791,"2022-04-28",1282,1,365.98,"Churned"
5792,"2020-06-22",1957,1,383.53,"Churned"
5793,"2023-08-26",797,3,159.57,"Churned"
5794,"2025-06-03",150,1,442.90,"Churned"
5795,"2025-04-30",184,1,128.62,"Churned"
5796,"2020-11-25",1801,1,64.01,"Churned"
5798,"2025-09-24",37,2,316.63,"At Risk"
5799,"2022-11-09",1087,2,165.72,"Churned"
5800,"2022-05-11",1269,1,160.76,"Churned"
5801,"2024-05-13",536,3,329.42,"Churned"
5802,"2025-08-04",88,3,185.55,"At Risk"
5804,"2024-08-17",440,1,85.68,"Churned"
5805,"2021-06-13",1601,2,173.78,"Churned"
5806,"2024-11-02",363,3,359.60,"Churned"
5807,"2024-07-18",470,3,622.81,"Churned"
5808,"2024-11-19",346,1,9.25,"Churned"
5809,"2025-07-18",105,3,266.70,"Churned"
5810,"2020-11-14",1812,1,45.61,"Churned"
5811,"2024-07-31",457,1,186.87,"Churned"
5812,"2025-08-04",88,3,231.02,"At Risk"
5813,"2021-06-15",1599,3,901.68,"Churned"
5814,"2025-10-25",6,2,385.23,"Active"
5815,"2021-08-01",1552,3,411.21,"Churned"
5816,"2025-03-09",236,2,52.50,"Churned"
5817,"2023-05-19",896,2,77.80,"Churned"
5819,"2022-01-11",1389,2,200.25,"Churned"
5820,"2023-09-16",776,2,335.50,"Churned"
5821,"2024-03-05",605,1,316.26,"Churned"
5822,"2023-03-15",961,2,223.29,"Churned"
5823,"2021-02-16",1718,1,25.73,"Churned"
5824,"2021-12-31",1400,1,112.06,"Churned"
5825,"2022-08-24",1164,1,11.13,"Churned"
5826,"2020-11-28",1798,2,383.30,"Churned"
5827,"2022-12-16",1050,1,13.33,"Churned"
5828,"2020-01-01",2130,1,87.26,"Churned"
5829,"2025-07-16",107,1,26.38,"Churned"
5830,"2025-03-16",229,2,301.31,"Churned"
5831,"2023-06-06",878,2,106.25,"Churned"
5832,"2023-09-12",780,1,258.29,"Churned"
5833,"2025-05-24",160,2,141.23,"Churned"
5834,"2024-12-26",309,1,48.51,"Churned"
5836,"2025-09-20",41,4,338.28,"At Risk"
5837,"2025-10-06",25,2,638.76,"Active"
5838,"2022-11-28",1068,2,526.68,"Churned"
5839,"2024-07-26",462,3,215.64,"Churned"
5840,"2024-05-30",519,3,178.64,"Churned"
5841,"2022-01-19",1381,2,134.31,"Churned"
5844,"2022-02-12",1357,1,90.16,"Churned"
5846,"2020-08-01",1917,1,166.39,"Churned"
5847,"2025-09-11",50,2,75.76,"At Risk"
5848,"2025-03-03",242,3,277.38,"Churned"
5849,"2025-05-02",182,2,265.77,"Churned"
5850,"2021-11-29",1432,2,123.84,"Churned"
5851,"2025-05-14",170,3,180.32,"Churned"
5853,"2024-03-06",604,1,201.95,"Churned"
5854,"2023-08-12",811,2,213.57,"Churned"
5855,"2024-05-27",522,3,147.51,"Churned"
5856,"2023-03-29",947,1,58.88,"Churned"
5857,"2025-02-19",254,3,129.23,"Churned"
