"customer_id","last_order_date","recency_days","frequency","monetary_value","recency_score","frequency_score","monetary_score","rfm_score"
15419,"2021-02-26",1914,2,506.78,1,4,5,"1,4,5"
13070,"2021-02-26",1914,1,152.32,1,1,3,"1,1,3"
14201,"2021-02-28",1912,1,39.23,1,2,1,"1,2,1"
19179,"2021-02-28",1912,1,161.43,1,1,3,"1,1,3"
12408,"2021-03-01",1911,1,31.66,1,2,1,"1,2,1"
19123,"2021-03-01",1911,2,218.51,1,3,3,"1,3,3"
17186,"2021-03-01",1911,1,47.99,1,1,1,"1,1,1"
11278,"2021-03-01",1911,1,53.60,1,1,1,"1,1,1"
18268,"2021-03-02",1910,2,553.74,1,4,5,"1,4,5"
14602,"2021-03-02",1910,1,58.84,1,1,1,"1,1,1"
6998,"2021-03-02",1910,1,40.32,1,1,1,"1,1,1"
16028,"2021-03-03",1909,1,38.75,1,2,1,"1,2,1"
15689,"2021-03-03",1909,1,21.32,1,2,1,"1,2,1"
755,"2021-03-03",1909,1,10.38,1,1,1,"1,1,1"
1507,"2021-03-03",1909,2,480.36,1,4,5,"1,4,5"
18806,"2021-03-03",1909,1,103.50,1,2,2,"1,2,2"
9136,"2021-03-03",1909,1,301.60,1,1,4,"1,1,4"
14892,"2021-03-03",1909,1,8.85,1,1,1,"1,1,1"
19322,"2021-03-03",1909,1,130.68,1,2,2,"1,2,2"
7359,"2021-03-04",1908,1,11.67,1,1,1,"1,1,1"
5129,"2021-03-04",1908,1,16.72,1,2,1,"1,2,1"
18445,"2021-03-05",1907,2,79.59,1,3,2,"1,3,2"
6916,"2021-03-05",1907,2,139.85,1,3,2,"1,3,2"
17894,"2021-03-05",1907,1,77.09,1,2,2,"1,2,2"
10797,"2021-03-06",1906,1,175.68,1,1,3,"1,1,3"
12708,"2021-03-06",1906,1,71.15,1,1,1,"1,1,1"
3066,"2021-03-06",1906,2,234.85,1,3,3,"1,3,3"
17985,"2021-03-06",1906,2,436.60,1,4,5,"1,4,5"
9772,"2021-03-07",1905,1,56.13,1,1,1,"1,1,1"
6971,"2021-03-07",1905,1,115.67,1,2,2,"1,2,2"
15171,"2021-03-07",1905,1,167.88,1,1,3,"1,1,3"
8270,"2021-03-09",1903,1,72.18,1,1,1,"1,1,1"
3043,"2021-03-09",1903,2,177.33,1,3,3,"1,3,3"
5280,"2021-03-09",1903,3,705.50,1,5,5,"1,5,5"
2910,"2021-03-09",1903,2,104.07,1,3,2,"1,3,2"
3749,"2021-03-09",1903,2,122.91,1,3,2,"1,3,2"
4949,"2021-03-10",1902,1,28.89,1,2,1,"1,2,1"
7686,"2021-03-10",1902,1,66.34,1,1,1,"1,1,1"
14264,"2021-03-10",1902,1,104.46,1,2,2,"1,2,2"
10420,"2021-03-10",1902,2,682.45,1,4,5,"1,4,5"
12660,"2021-03-10",1902,2,403.12,1,4,4,"1,4,4"
3134,"2021-03-11",1901,1,148.22,1,1,2,"1,1,2"
9307,"2021-03-11",1901,1,174.39,1,1,3,"1,1,3"
13020,"2021-03-11",1901,1,840.49,1,2,5,"1,2,5"
10676,"2021-03-11",1901,1,475.22,1,2,5,"1,2,5"
1559,"2021-03-11",1901,2,183.91,1,3,3,"1,3,3"
12578,"2021-03-11",1901,1,192.35,1,1,3,"1,1,3"
17522,"2021-03-11",1901,1,68.67,1,1,1,"1,1,1"
16373,"2021-03-12",1900,1,85.16,1,2,2,"1,2,2"
396,"2021-03-12",1900,1,5.93,1,2,1,"1,2,1"
576,"2021-03-12",1900,1,93.06,1,2,2,"1,2,2"
2138,"2021-03-12",1900,2,88.13,1,3,2,"1,3,2"
11882,"2021-03-13",1899,1,67.11,1,1,1,"1,1,1"
796,"2021-03-13",1899,2,99.18,1,3,2,"1,3,2"
8301,"2021-03-13",1899,2,179.82,1,3,3,"1,3,3"
12665,"2021-03-13",1899,1,223.67,1,1,3,"1,1,3"
18530,"2021-03-13",1899,1,59.34,1,1,1,"1,1,1"
1050,"2021-03-14",1898,2,648.81,1,4,5,"1,4,5"
17038,"2021-03-14",1898,1,56.76,1,1,1,"1,1,1"
7346,"2021-03-14",1898,1,258.89,1,1,4,"1,1,4"
5780,"2021-03-14",1898,2,47.09,1,2,1,"1,2,1"
3323,"2021-03-14",1898,1,37.97,1,2,1,"1,2,1"
14042,"2021-03-14",1898,1,82.91,1,2,2,"1,2,2"
10478,"2021-03-15",1897,1,34.18,1,2,1,"1,2,1"
192,"2021-03-15",1897,1,106.40,1,2,2,"1,2,2"
4481,"2021-03-15",1897,1,193.85,1,1,3,"1,1,3"
14685,"2021-03-15",1897,1,36.70,1,2,1,"1,2,1"
10835,"2021-03-15",1897,1,34.00,1,2,1,"1,2,1"
3492,"2021-03-15",1897,2,266.51,1,3,4,"1,3,4"
13351,"2021-03-15",1897,1,180.97,1,1,3,"1,1,3"
1462,"2021-03-16",1896,1,109.86,1,2,2,"1,2,2"
11081,"2021-03-16",1896,1,35.10,1,2,1,"1,2,1"
13512,"2021-03-16",1896,2,138.79,1,3,2,"1,3,2"
6048,"2021-03-16",1896,1,194.74,1,1,3,"1,1,3"
9034,"2021-03-16",1896,1,84.06,1,2,2,"1,2,2"
6376,"2021-03-17",1895,2,116.31,1,3,2,"1,3,2"
7741,"2021-03-17",1895,3,219.18,1,5,3,"1,5,3"
19109,"2021-03-17",1895,2,316.04,1,4,4,"1,4,4"
16895,"2021-03-17",1895,2,453.18,1,4,5,"1,4,5"
13795,"2021-03-17",1895,1,7.06,1,1,1,"1,1,1"
3331,"2021-03-17",1895,1,41.27,1,1,1,"1,1,1"
18084,"2021-03-17",1895,2,124.81,1,3,2,"1,3,2"
3319,"2021-03-18",1894,1,50.14,1,1,1,"1,1,1"
14352,"2021-03-18",1894,2,187.24,1,3,3,"1,3,3"
8719,"2021-03-18",1894,2,43.05,1,2,1,"1,2,1"
15519,"2021-03-18",1894,3,495.72,1,5,5,"1,5,5"
16960,"2021-03-18",1894,2,261.17,1,3,4,"1,3,4"
943,"2021-03-18",1894,1,51.99,1,1,1,"1,1,1"
11354,"2021-03-18",1894,1,100.88,1,2,2,"1,2,2"
12826,"2021-03-19",1893,1,7.47,1,1,1,"1,1,1"
1800,"2021-03-19",1893,1,27.60,1,2,1,"1,2,1"
10363,"2021-03-19",1893,2,114.22,1,3,2,"1,3,2"
17747,"2021-03-19",1893,1,10.92,1,1,1,"1,1,1"
2294,"2021-03-19",1893,1,305.65,1,1,4,"1,1,4"
8682,"2021-03-20",1892,1,36.06,1,2,1,"1,2,1"
6809,"2021-03-20",1892,1,21.08,1,2,1,"1,2,1"
10557,"2021-03-20",1892,2,253.22,1,3,3,"1,3,3"
14130,"2021-03-20",1892,1,128.54,1,2,2,"1,2,2"
999,"2021-03-20",1892,1,305.88,1,1,4,"1,1,4"
10910,"2021-03-20",1892,1,76.64,1,2,2,"1,2,2"
17430,"2021-03-21",1891,1,73.39,1,1,1,"1,1,1"
16586,"2021-03-21",1891,1,88.32,1,2,2,"1,2,2"
6941,"2021-03-21",1891,1,381.34,1,1,4,"1,1,4"
7908,"2021-03-22",1890,1,198.90,1,1,3,"1,1,3"
9649,"2021-03-22",1890,2,286.40,1,4,4,"1,4,4"
1565,"2021-03-23",1889,1,245.34,1,1,3,"1,1,3"
10041,"2021-03-23",1889,2,268.51,1,3,4,"1,3,4"
5699,"2021-03-25",1887,2,693.53,1,4,5,"1,4,5"
10793,"2021-03-25",1887,2,96.33,1,3,2,"1,3,2"
19769,"2021-03-25",1887,2,410.36,1,4,4,"1,4,4"
3268,"2021-03-26",1886,1,24.00,1,2,1,"1,2,1"
6370,"2021-03-26",1886,1,27.91,1,2,1,"1,2,1"
15765,"2021-03-26",1886,1,39.71,1,1,1,"1,1,1"
10460,"2021-03-26",1886,1,37.57,1,2,1,"1,2,1"
17471,"2021-03-27",1885,2,88.26,1,3,2,"1,3,2"
14067,"2021-03-27",1885,2,111.88,1,3,2,"1,3,2"
902,"2021-03-27",1885,1,54.98,1,1,1,"1,1,1"
11387,"2021-03-27",1885,2,488.67,1,4,5,"1,4,5"
15397,"2021-03-27",1885,1,56.86,1,1,1,"1,1,1"
442,"2021-03-27",1885,1,43.85,1,1,1,"1,1,1"
14461,"2021-03-28",1884,1,6.72,1,2,1,"1,2,1"
15775,"2021-03-28",1884,1,107.00,1,2,2,"1,2,2"
10237,"2021-03-28",1884,1,164.45,1,1,3,"1,1,3"
15804,"2021-03-28",1884,3,380.82,1,5,4,"1,5,4"
1420,"2021-03-28",1884,1,95.05,1,2,2,"1,2,2"
2349,"2021-03-28",1884,1,328.83,1,1,4,"1,1,4"
17840,"2021-03-28",1884,1,427.90,1,2,4,"1,2,4"
17392,"2021-03-29",1883,1,268.95,1,1,4,"1,1,4"
10195,"2021-03-29",1883,2,195.15,1,3,3,"1,3,3"
18900,"2021-03-29",1883,1,52.06,1,1,1,"1,1,1"
12115,"2021-03-29",1883,1,41.13,1,1,1,"1,1,1"
4912,"2021-03-30",1882,1,143.62,1,2,2,"1,2,2"
8754,"2021-03-31",1881,1,7.97,1,1,1,"1,1,1"
9180,"2021-03-31",1881,1,71.89,1,1,1,"1,1,1"
10732,"2021-03-31",1881,2,156.49,1,3,3,"1,3,3"
5501,"2021-03-31",1881,2,524.29,1,4,5,"1,4,5"
9106,"2021-03-31",1881,1,467.72,1,2,5,"1,2,5"
16365,"2021-03-31",1881,1,136.98,1,2,2,"1,2,2"
19707,"2021-03-31",1881,1,7.41,1,1,1,"1,1,1"
3823,"2021-03-31",1881,1,771.94,1,2,5,"1,2,5"
16144,"2021-04-01",1880,1,61.95,1,1,1,"1,1,1"
9565,"2021-04-01",1880,1,358.71,1,1,4,"1,1,4"
2117,"2021-04-01",1880,1,170.62,1,1,3,"1,1,3"
5987,"2021-04-01",1880,2,676.71,1,4,5,"1,4,5"
16815,"2021-04-01",1880,1,29.62,1,2,1,"1,2,1"
10166,"2021-04-01",1880,1,19.46,1,2,1,"1,2,1"
1511,"2021-04-01",1880,1,96.44,1,2,2,"1,2,2"
3408,"2021-04-02",1879,1,25.73,1,2,1,"1,2,1"
8312,"2021-04-02",1879,1,132.06,1,2,2,"1,2,2"
11541,"2021-04-02",1879,4,231.45,1,5,3,"1,5,3"
5538,"2021-04-02",1879,1,180.17,1,1,3,"1,1,3"
7933,"2021-04-03",1878,1,53.88,1,1,1,"1,1,1"
11618,"2021-04-03",1878,1,754.96,1,2,5,"1,2,5"
50,"2021-04-03",1878,1,186.60,1,1,3,"1,1,3"
18229,"2021-04-04",1877,1,38.20,1,2,1,"1,2,1"
18975,"2021-04-05",1876,1,66.01,1,1,1,"1,1,1"
18739,"2021-04-05",1876,1,391.93,1,1,4,"1,1,4"
12304,"2021-04-07",1874,1,21.26,1,2,1,"1,2,1"
11520,"2021-04-07",1874,1,128.33,1,2,2,"1,2,2"
19117,"2021-04-07",1874,2,384.63,1,4,4,"1,4,4"
18499,"2021-04-07",1874,2,107.49,1,3,2,"1,3,2"
9445,"2021-04-08",1873,2,352.20,1,4,4,"1,4,4"
4490,"2021-04-08",1873,2,90.07,1,3,2,"1,3,2"
19672,"2021-04-08",1873,2,112.37,1,3,2,"1,3,2"
9332,"2021-04-08",1873,1,45.18,1,1,1,"1,1,1"
6142,"2021-04-08",1873,1,37.11,1,2,1,"1,2,1"
11307,"2021-04-09",1872,1,27.45,1,2,1,"1,2,1"
19211,"2021-04-09",1872,1,104.98,1,2,2,"1,2,2"
19382,"2021-04-10",1871,1,72.65,1,1,1,"1,1,1"
8040,"2021-04-10",1871,1,173.31,1,1,3,"1,1,3"
14522,"2021-04-10",1871,1,270.26,1,1,4,"1,1,4"
6478,"2021-04-10",1871,1,77.83,1,2,2,"1,2,2"
8282,"2021-04-11",1870,1,123.51,1,2,2,"1,2,2"
3030,"2021-04-11",1870,2,150.04,1,3,2,"1,3,2"
6295,"2021-04-11",1870,1,36.70,1,2,1,"1,2,1"
12543,"2021-04-11",1870,2,190.78,1,3,3,"1,3,3"
18767,"2021-04-11",1870,1,243.51,1,1,3,"1,1,3"
1461,"2021-04-12",1869,1,169.54,1,1,3,"1,1,3"
1337,"2021-04-12",1869,1,76.66,1,2,2,"1,2,2"
6964,"2021-04-12",1869,1,60.79,1,1,1,"1,1,1"
6285,"2021-04-12",1869,1,106.43,1,2,2,"1,2,2"
12838,"2021-04-12",1869,1,65.56,1,1,1,"1,1,1"
5535,"2021-04-12",1869,1,116.75,1,2,2,"1,2,2"
9873,"2021-04-12",1869,1,121.73,1,2,2,"1,2,2"
4591,"2021-04-13",1868,1,45.78,1,1,1,"1,1,1"
16302,"2021-04-13",1868,1,17.42,1,2,1,"1,2,1"
3474,"2021-04-13",1868,2,84.03,1,3,2,"1,3,2"
10630,"2021-04-13",1868,2,104.87,1,3,2,"1,3,2"
9767,"2021-04-13",1868,1,221.30,1,1,3,"1,1,3"
11007,"2021-04-13",1868,1,180.28,1,1,3,"1,1,3"
14690,"2021-04-14",1867,2,281.70,1,3,4,"1,3,4"
770,"2021-04-14",1867,1,180.45,1,1,3,"1,1,3"
5678,"2021-04-14",1867,1,105.20,1,2,2,"1,2,2"
2955,"2021-04-14",1867,1,314.93,1,1,4,"1,1,4"
3343,"2021-04-14",1867,2,379.84,1,4,4,"1,4,4"
18855,"2021-04-15",1866,1,138.27,1,2,2,"1,2,2"
11867,"2021-04-15",1866,1,146.24,1,1,2,"1,1,2"
7524,"2021-04-15",1866,1,202.48,1,1,3,"1,1,3"
17161,"2021-04-15",1866,1,54.63,1,1,1,"1,1,1"
17629,"2021-04-15",1866,1,28.60,1,2,1,"1,2,1"
815,"2021-04-15",1866,1,201.06,1,1,3,"1,1,3"
1634,"2021-04-16",1865,1,162.22,1,1,3,"1,1,3"
2608,"2021-04-16",1865,2,405.15,1,4,4,"1,4,4"
6070,"2021-04-16",1865,1,7.82,1,1,1,"1,1,1"
15107,"2021-04-17",1864,1,16.87,1,2,1,"1,2,1"
650,"2021-04-17",1864,1,79.62,1,2,2,"1,2,2"
19908,"2021-04-17",1864,1,79.83,1,2,2,"1,2,2"
7565,"2021-04-17",1864,2,90.64,1,3,2,"1,3,2"
12706,"2021-04-17",1864,1,5.66,1,2,1,"1,2,1"
3378,"2021-04-18",1863,1,4.22,1,2,1,"1,2,1"
5168,"2021-04-18",1863,2,292.12,1,4,4,"1,4,4"
8947,"2021-04-18",1863,1,20.42,1,2,1,"1,2,1"
5021,"2021-04-18",1863,1,283.94,1,1,4,"1,1,4"
6789,"2021-04-19",1862,2,191.04,1,3,3,"1,3,3"
6850,"2021-04-19",1862,1,184.61,1,1,3,"1,1,3"
6057,"2021-04-19",1862,1,40.58,1,1,1,"1,1,1"
1268,"2021-04-19",1862,1,28.89,1,2,1,"1,2,1"
17431,"2021-04-19",1862,1,122.20,1,2,2,"1,2,2"
14882,"2021-04-20",1861,1,42.18,1,1,1,"1,1,1"
15255,"2021-04-20",1861,1,280.94,1,1,4,"1,1,4"
13081,"2021-04-20",1861,2,110.69,1,3,2,"1,3,2"
10484,"2021-04-21",1860,2,281.13,1,3,4,"1,3,4"
11432,"2021-04-21",1860,1,284.73,1,1,4,"1,1,4"
18646,"2021-04-21",1860,3,1525.23,1,4,5,"1,4,5"
16367,"2021-04-21",1860,3,215.76,1,5,3,"1,5,3"
17376,"2021-04-22",1859,1,54.23,1,1,1,"1,1,1"
17094,"2021-04-22",1859,1,8.79,1,1,1,"1,1,1"
10311,"2021-04-22",1859,1,98.12,1,2,2,"1,2,2"
15189,"2021-04-22",1859,1,331.45,1,1,4,"1,1,4"
16924,"2021-04-23",1858,1,467.17,1,2,5,"1,2,5"
16419,"2021-04-23",1858,1,119.43,1,2,2,"1,2,2"
2826,"2021-04-23",1858,1,142.24,1,2,2,"1,2,2"
3403,"2021-04-23",1858,1,324.94,1,1,4,"1,1,4"
6400,"2021-04-23",1858,1,40.88,1,1,1,"1,1,1"
8111,"2021-04-23",1858,3,393.68,1,4,4,"1,4,4"
8653,"2021-04-24",1857,2,51.62,1,2,1,"1,2,1"
2396,"2021-04-24",1857,1,203.22,1,1,3,"1,1,3"
1039,"2021-04-24",1857,3,75.85,1,5,2,"1,5,2"
1709,"2021-04-24",1857,2,191.09,1,3,3,"1,3,3"
4440,"2021-04-24",1857,1,56.02,1,1,1,"1,1,1"
1920,"2021-04-24",1857,1,20.15,1,2,1,"1,2,1"
3573,"2021-04-24",1857,1,87.31,1,2,2,"1,2,2"
3534,"2021-04-24",1857,1,40.19,1,1,1,"1,1,1"
2542,"2021-04-24",1857,3,243.11,1,5,3,"1,5,3"
4941,"2021-04-25",1856,2,535.67,1,4,5,"1,4,5"
939,"2021-04-25",1856,1,172.71,1,1,3,"1,1,3"
9943,"2021-04-25",1856,1,12.02,1,1,1,"1,1,1"
16746,"2021-04-25",1856,1,41.61,1,1,1,"1,1,1"
5037,"2021-04-25",1856,3,267.16,1,4,4,"1,4,4"
17941,"2021-04-26",1855,1,208.35,1,1,3,"1,1,3"
2999,"2021-04-26",1855,2,312.56,1,4,4,"1,4,4"
6620,"2021-04-26",1855,1,18.77,1,2,1,"1,2,1"
18916,"2021-04-26",1855,1,432.87,1,2,5,"1,2,5"
6735,"2021-04-26",1855,1,93.20,1,2,2,"1,2,2"
10301,"2021-04-27",1854,1,331.73,1,1,4,"1,1,4"
11959,"2021-04-27",1854,1,54.14,1,1,1,"1,1,1"
10571,"2021-04-27",1854,1,130.25,1,2,2,"1,2,2"
8423,"2021-04-27",1854,1,207.77,1,1,3,"1,1,3"
9947,"2021-04-27",1854,1,65.27,1,1,1,"1,1,1"
4777,"2021-04-27",1854,1,83.09,1,2,2,"1,2,2"
16449,"2021-04-27",1854,1,260.46,1,1,4,"1,1,4"
17645,"2021-04-27",1854,1,21.48,1,2,1,"1,2,1"
17232,"2021-04-28",1853,2,114.65,1,3,2,"1,3,2"
5208,"2021-04-28",1853,1,173.75,1,1,3,"1,1,3"
12823,"2021-04-28",1853,1,85.79,1,2,2,"1,2,2"
7442,"2021-04-28",1853,1,14.76,1,1,1,"1,1,1"
12272,"2021-04-28",1853,1,20.19,1,2,1,"1,2,1"
14928,"2021-04-28",1853,2,184.34,1,3,3,"1,3,3"
1539,"2021-04-28",1853,3,558.66,1,4,5,"1,4,5"
13685,"2021-04-29",1852,2,166.74,1,3,3,"1,3,3"
1450,"2021-04-29",1852,1,50.49,1,1,1,"1,1,1"
3963,"2021-04-29",1852,1,32.47,1,2,1,"1,2,1"
17024,"2021-04-29",1852,1,227.17,1,1,3,"1,1,3"
5272,"2021-04-29",1852,1,245.94,1,1,3,"1,1,3"
15153,"2021-04-30",1851,2,539.53,1,4,5,"1,4,5"
15591,"2021-04-30",1851,2,297.83,1,4,4,"1,4,4"
2579,"2021-04-30",1851,2,98.00,1,3,2,"1,3,2"
15249,"2021-04-30",1851,1,125.26,1,2,2,"1,2,2"
3927,"2021-04-30",1851,2,147.12,1,3,2,"1,3,2"
6618,"2021-05-01",1850,1,9.35,1,1,1,"1,1,1"
15515,"2021-05-01",1850,1,163.74,1,1,3,"1,1,3"
19255,"2021-05-01",1850,1,310.94,1,1,4,"1,1,4"
2278,"2021-05-02",1849,1,74.96,1,2,2,"1,2,2"
19796,"2021-05-02",1849,2,79.39,1,3,2,"1,3,2"
17878,"2021-05-02",1849,2,272.75,1,3,4,"1,3,4"
4796,"2021-05-02",1849,3,546.35,1,4,5,"1,4,5"
12913,"2021-05-02",1849,1,132.25,1,2,2,"1,2,2"
299,"2021-05-02",1849,1,126.67,1,2,2,"1,2,2"
12901,"2021-05-03",1848,1,83.93,1,2,2,"1,2,2"
3811,"2021-05-03",1848,1,222.51,1,1,3,"1,1,3"
2411,"2021-05-03",1848,1,92.93,1,2,2,"1,2,2"
18790,"2021-05-04",1847,2,68.30,1,3,1,"1,3,1"
3279,"2021-05-04",1847,1,266.35,1,1,4,"1,1,4"
13528,"2021-05-04",1847,1,589.78,1,2,5,"1,2,5"
1373,"2021-05-04",1847,3,256.23,1,5,3,"1,5,3"
15841,"2021-05-04",1847,1,30.26,1,2,1,"1,2,1"
19574,"2021-05-04",1847,1,231.17,1,1,3,"1,1,3"
1368,"2021-05-05",1846,1,304.01,1,1,4,"1,1,4"
9393,"2021-05-05",1846,1,304.05,1,1,4,"1,1,4"
14726,"2021-05-06",1845,1,230.88,1,1,3,"1,1,3"
19,"2021-05-06",1845,3,265.32,1,4,4,"1,4,4"
4298,"2021-05-06",1845,1,26.70,1,2,1,"1,2,1"
2709,"2021-05-07",1844,1,129.24,1,2,2,"1,2,2"
14205,"2021-05-07",1844,2,127.85,1,3,2,"1,3,2"
3801,"2021-05-07",1844,1,13.80,1,1,1,"1,1,1"
10188,"2021-05-07",1844,1,66.60,1,1,1,"1,1,1"
12514,"2021-05-07",1844,1,119.19,1,2,2,"1,2,2"
14455,"2021-05-07",1844,2,261.00,1,3,4,"1,3,4"
2761,"2021-05-07",1844,1,109.16,1,2,2,"1,2,2"
16900,"2021-05-08",1843,1,7.24,1,1,1,"1,1,1"
13358,"2021-05-08",1843,1,14.40,1,1,1,"1,1,1"
8726,"2021-05-08",1843,1,125.60,1,2,2,"1,2,2"
11383,"2021-05-08",1843,1,55.01,1,1,1,"1,1,1"
13884,"2021-05-08",1843,1,117.78,1,2,2,"1,2,2"
15324,"2021-05-08",1843,1,67.70,1,1,1,"1,1,1"
3906,"2021-05-08",1843,1,128.02,1,2,2,"1,2,2"
13777,"2021-05-08",1843,1,47.42,1,1,1,"1,1,1"
10432,"2021-05-09",1842,2,215.99,1,3,3,"1,3,3"
19068,"2021-05-09",1842,1,235.31,1,1,3,"1,1,3"
2022,"2021-05-09",1842,2,130.61,1,3,2,"1,3,2"
3869,"2021-05-10",1841,1,296.68,1,1,4,"1,1,4"
16755,"2021-05-10",1841,1,376.88,1,1,4,"1,1,4"
14392,"2021-05-10",1841,1,81.58,1,2,2,"1,2,2"
14504,"2021-05-11",1840,1,7.12,1,1,1,"1,1,1"
18169,"2021-05-11",1840,2,280.02,1,3,4,"1,3,4"
18362,"2021-05-11",1840,1,81.84,1,2,2,"1,2,2"
7980,"2021-05-11",1840,2,397.35,1,4,4,"1,4,4"
16961,"2021-05-12",1839,1,155.48,1,1,3,"1,1,3"
5297,"2021-05-12",1839,2,164.67,1,3,3,"1,3,3"
13167,"2021-05-12",1839,2,237.80,1,3,3,"1,3,3"
16986,"2021-05-12",1839,1,34.03,1,2,1,"1,2,1"
9011,"2021-05-12",1839,1,13.86,1,1,1,"1,1,1"
14553,"2021-05-12",1839,3,378.15,1,5,4,"1,5,4"
11740,"2021-05-12",1839,1,147.78,1,1,2,"1,1,2"
17226,"2021-05-12",1839,2,328.66,1,4,4,"1,4,4"
991,"2021-05-13",1838,2,576.11,1,4,5,"1,4,5"
407,"2021-05-13",1838,2,263.66,1,3,4,"1,3,4"
12436,"2021-05-14",1837,1,9.01,1,1,1,"1,1,1"
15453,"2021-05-14",1837,2,499.88,1,4,5,"1,4,5"
9195,"2021-05-14",1837,1,453.05,1,2,5,"1,2,5"
869,"2021-05-14",1837,1,50.31,1,1,1,"1,1,1"
6741,"2021-05-14",1837,1,37.09,1,2,1,"1,2,1"
2932,"2021-05-14",1837,2,174.78,1,3,3,"1,3,3"
13327,"2021-05-14",1837,2,152.55,1,3,3,"1,3,3"
4973,"2021-05-15",1836,2,313.82,1,4,4,"1,4,4"
19209,"2021-05-15",1836,2,340.66,1,4,4,"1,4,4"
11433,"2021-05-16",1835,1,8.31,1,1,1,"1,1,1"
16814,"2021-05-16",1835,2,105.08,1,3,2,"1,3,2"
6006,"2021-05-16",1835,1,39.99,1,1,1,"1,1,1"
17726,"2021-05-16",1835,1,45.01,1,1,1,"1,1,1"
14808,"2021-05-16",1835,1,37.65,1,2,1,"1,2,1"
13815,"2021-05-16",1835,1,44.53,1,1,1,"1,1,1"
14071,"2021-05-16",1835,2,383.75,1,4,4,"1,4,4"
394,"2021-05-17",1834,1,158.16,1,1,3,"1,1,3"
15472,"2021-05-17",1834,2,676.68,1,4,5,"1,4,5"
3237,"2021-05-17",1834,1,147.37,1,1,2,"1,1,2"
8727,"2021-05-18",1833,2,449.50,1,4,5,"1,4,5"
12344,"2021-05-18",1833,2,128.18,1,3,2,"1,3,2"
10416,"2021-05-18",1833,1,162.55,1,1,3,"1,1,3"
6720,"2021-05-18",1833,2,57.87,1,3,1,"1,3,1"
2099,"2021-05-18",1833,1,137.39,1,2,2,"1,2,2"
6567,"2021-05-19",1832,1,68.99,1,1,1,"1,1,1"
1346,"2021-05-19",1832,1,102.01,1,2,2,"1,2,2"
9914,"2021-05-19",1832,1,28.84,1,2,1,"1,2,1"
11478,"2021-05-19",1832,1,51.43,1,1,1,"1,1,1"
13225,"2021-05-19",1832,1,51.10,1,1,1,"1,1,1"
10850,"2021-05-19",1832,1,32.74,1,2,1,"1,2,1"
19693,"2021-05-19",1832,1,81.98,1,2,2,"1,2,2"
9576,"2021-05-20",1831,2,441.83,1,4,5,"1,4,5"
18321,"2021-05-20",1831,2,179.06,1,3,3,"1,3,3"
18024,"2021-05-20",1831,1,10.82,1,1,1,"1,1,1"
3122,"2021-05-20",1831,1,22.82,1,2,1,"1,2,1"
6254,"2021-05-20",1831,1,5.93,1,2,1,"1,2,1"
4660,"2021-05-20",1831,3,86.21,1,4,2,"1,4,2"
2777,"2021-05-21",1830,1,100.05,1,2,2,"1,2,2"
2204,"2021-05-21",1830,2,107.32,1,3,2,"1,3,2"
5134,"2021-05-21",1830,1,143.75,1,2,2,"1,2,2"
16920,"2021-05-21",1830,1,77.31,1,2,2,"1,2,2"
8157,"2021-05-21",1830,2,127.47,1,3,2,"1,3,2"
9286,"2021-05-22",1829,1,42.59,1,1,1,"1,1,1"
15008,"2021-05-22",1829,1,52.78,1,1,1,"1,1,1"
10189,"2021-05-22",1829,1,143.16,1,2,2,"1,2,2"
18348,"2021-05-22",1829,1,21.32,1,2,1,"1,2,1"
7743,"2021-05-22",1829,2,543.04,1,4,5,"1,4,5"
8649,"2021-05-23",1828,2,385.05,1,4,4,"1,4,4"
1015,"2021-05-23",1828,2,274.82,1,3,4,"1,3,4"
15626,"2021-05-23",1828,1,110.34,1,2,2,"1,2,2"
4261,"2021-05-23",1828,2,41.42,1,2,1,"1,2,1"
552,"2021-05-23",1828,3,329.31,1,5,4,"1,5,4"
6758,"2021-05-23",1828,1,76.09,1,2,2,"1,2,2"
4940,"2021-05-23",1828,3,646.09,1,5,5,"1,5,5"
7169,"2021-05-23",1828,1,50.57,1,1,1,"1,1,1"
4819,"2021-05-24",1827,1,151.66,1,1,3,"1,1,3"
10200,"2021-05-24",1827,1,499.90,1,2,5,"1,2,5"
9994,"2021-05-25",1826,2,70.31,1,3,1,"1,3,1"
1028,"2021-05-26",1825,1,35.99,1,2,1,"1,2,1"
15081,"2021-05-26",1825,2,364.00,1,4,4,"1,4,4"
6926,"2021-05-26",1825,1,6.79,1,2,1,"1,2,1"
18315,"2021-05-26",1825,3,147.29,1,4,2,"1,4,2"
11410,"2021-05-26",1825,2,44.88,1,2,1,"1,2,1"
9784,"2021-05-27",1824,1,74.47,1,2,2,"1,2,2"
1850,"2021-05-27",1824,1,354.96,1,1,4,"1,1,4"
711,"2021-05-27",1824,1,113.27,1,2,2,"1,2,2"
3093,"2021-05-27",1824,2,188.29,1,3,3,"1,3,3"
2433,"2021-05-27",1824,2,473.77,1,4,5,"1,4,5"
5618,"2021-05-28",1823,1,212.52,1,1,3,"1,1,3"
15298,"2021-05-28",1823,1,426.31,1,2,4,"1,2,4"
16110,"2021-05-28",1823,1,59.07,1,1,1,"1,1,1"
9140,"2021-05-28",1823,2,200.24,1,3,3,"1,3,3"
10754,"2021-05-28",1823,2,159.47,1,3,3,"1,3,3"
