"customer_id","first_order_date","last_order_date","customer_lifespan_days","total_orders","avg_order_value","lifetime_revenue","revenue_per_order"
6176,"2022-01-22","2025-05-10",1204,4,145.84,583.37,145.84
6178,"2024-10-14","2024-10-14",0,1,89.09,89.09,89.09
6179,"2023-08-26","2023-08-26",0,1,194.83,194.83,194.83
6180,"2020-10-20","2024-05-24",1312,2,82.13,164.26,82.13
6181,"2021-02-11","2025-07-18",1618,4,169.62,678.46,169.62
6182,"2020-01-16","2024-01-14",1459,3,160.07,480.22,160.07
6183,"2023-08-18","2023-08-18",0,1,8.92,8.92,8.92
6184,"2023-08-11","2024-09-05",391,2,29.99,59.97,29.99
6185,"2020-05-11","2025-02-24",1750,3,117.53,352.58,117.53
6187,"2022-05-17","2022-05-17",0,1,160.38,160.38,160.38
6190,"2023-05-29","2025-10-26",881,4,96.16,384.64,96.16
6192,"2022-09-16","2025-03-29",925,2,109.14,218.27,109.14
6193,"2022-11-15","2025-04-26",893,2,162.52,325.03,162.52
6194,"2024-12-05","2024-12-05",0,1,146.88,146.88,146.88
6195,"2020-03-31","2020-03-31",0,1,392.73,392.73,392.73
6196,"2020-07-22","2020-07-22",0,1,70.97,70.97,70.97
6197,"2021-09-16","2022-03-07",172,2,45.37,90.74,45.37
6199,"2020-01-19","2020-01-19",0,1,95.11,95.11,95.11
6200,"2021-01-21","2021-09-03",225,2,58.36,116.71,58.36
6201,"2023-05-30","2025-10-28",882,2,395.02,790.03,395.02
6202,"2020-10-02","2025-10-14",1838,2,92.89,185.78,92.89
6203,"2021-09-22","2022-01-03",103,2,54.54,109.08,54.54
6204,"2020-02-20","2022-09-05",928,3,58.19,174.56,58.19
6206,"2021-11-10","2024-11-11",1097,3,144.53,433.60,144.53
6207,"2021-07-25","2021-07-25",0,1,134.73,134.73,134.73
6208,"2020-06-28","2021-06-07",344,2,82.49,164.97,82.49
6209,"2022-09-13","2024-12-08",817,3,153.87,461.61,153.87
6210,"2022-12-01","2024-01-03",398,3,197.45,592.35,197.45
6211,"2020-01-13","2025-01-02",1816,3,107.60,322.81,107.60
6212,"2020-02-02","2024-05-27",1576,3,123.27,369.80,123.27
6213,"2024-11-11","2024-11-11",0,1,259.09,259.09,259.09
6214,"2021-08-30","2021-08-30",0,1,30.71,30.71,30.71
6215,"2020-10-09","2022-02-12",491,2,80.77,161.54,80.77
6216,"2022-05-30","2024-03-01",641,2,397.31,794.62,397.31
6217,"2022-04-24","2025-01-09",991,3,182.88,548.64,182.88
6219,"2021-06-04","2025-03-30",1395,2,105.14,210.27,105.14
6220,"2022-01-30","2025-08-13",1291,5,213.79,1068.94,213.79
6221,"2020-04-01","2025-05-17",1872,2,45.44,90.87,45.44
6223,"2021-03-28","2024-01-02",1010,3,136.25,408.75,136.25
6225,"2020-01-13","2024-03-13",1521,2,48.16,96.32,48.16
6226,"2020-02-04","2022-10-16",985,2,89.58,179.15,89.58
6227,"2021-02-11","2021-02-11",0,1,112.95,112.95,112.95
6228,"2020-11-08","2022-12-29",781,2,69.92,139.84,69.92
6231,"2020-11-23","2024-09-28",1405,3,146.62,439.85,146.62
6232,"2021-09-18","2024-01-16",850,2,103.45,206.89,103.45
6233,"2021-08-13","2021-08-13",0,1,109.48,109.48,109.48
6234,"2020-01-02","2023-12-13",1441,4,178.70,714.78,178.70
6235,"2023-11-08","2025-07-02",602,3,99.42,298.25,99.42
6236,"2023-04-27","2023-04-27",0,1,116.73,116.73,116.73
6237,"2021-08-06","2025-08-05",1460,4,68.26,273.02,68.26
6238,"2020-12-16","2021-11-30",349,2,76.60,153.20,76.60
6239,"2025-10-05","2025-10-05",0,1,189.61,189.61,189.61
6240,"2020-09-26","2024-12-15",1541,4,100.96,403.84,100.96
6241,"2020-04-01","2025-06-06",1892,3,136.26,408.78,136.26
6242,"2020-08-05","2025-01-21",1630,4,408.86,1635.43,408.86
6243,"2025-07-10","2025-07-10",0,1,12.08,12.08,12.08
6246,"2023-06-06","2025-01-15",589,2,135.70,271.39,135.70
6247,"2020-03-21","2022-02-26",707,2,121.37,242.74,121.37
6248,"2025-03-27","2025-03-27",0,1,15.53,15.53,15.53
6249,"2020-06-28","2023-02-24",971,2,26.76,53.52,26.76
6251,"2021-10-06","2024-04-05",912,4,124.02,496.07,124.02
6253,"2020-08-16","2020-08-16",0,1,54.40,54.40,54.40
6254,"2021-05-20","2021-05-20",0,1,5.93,5.93,5.93
6255,"2020-09-07","2022-06-25",656,2,73.30,146.59,73.30
6258,"2025-07-28","2025-07-28",0,1,42.94,42.94,42.94
6259,"2020-05-16","2020-11-09",177,2,89.17,178.34,89.17
6263,"2023-12-09","2023-12-09",0,1,387.48,387.48,387.48
6264,"2020-12-13","2020-12-13",0,1,16.33,16.33,16.33
6265,"2020-03-18","2025-09-25",2017,2,71.11,142.22,71.11
6266,"2025-05-30","2025-05-30",0,1,120.00,120.00,120.00
6267,"2024-01-17","2024-01-17",0,1,47.06,47.06,47.06
6268,"2023-01-23","2023-01-23",0,1,421.72,421.72,421.72
6269,"2025-06-04","2025-06-04",0,1,290.01,290.01,290.01
6272,"2023-06-06","2023-06-06",0,1,53.69,53.69,53.69
6274,"2024-03-05","2024-10-02",211,2,87.22,174.43,87.22
6275,"2022-05-26","2024-08-24",821,3,100.01,300.03,100.01
6278,"2021-07-20","2025-07-30",1471,3,139.63,418.88,139.63
6279,"2024-03-15","2024-12-31",291,2,118.73,237.45,118.73
6280,"2020-04-28","2025-01-17",1725,4,65.88,263.53,65.88
6281,"2024-08-19","2024-11-22",95,2,127.75,255.49,127.75
6282,"2021-03-23","2025-02-19",1429,3,178.16,534.49,178.16
6283,"2020-12-16","2025-06-16",1643,2,64.56,129.12,64.56
6285,"2021-04-12","2021-04-12",0,1,106.43,106.43,106.43
6286,"2020-03-09","2021-11-19",620,2,42.72,85.43,42.72
6287,"2023-08-08","2023-08-08",0,1,341.42,341.42,341.42
6288,"2020-02-22","2020-02-22",0,1,103.92,103.92,103.92
6289,"2022-05-01","2022-12-01",214,2,45.86,91.72,45.86
6290,"2023-07-17","2023-07-17",0,1,101.03,101.03,101.03
6291,"2020-09-11","2022-03-08",543,2,105.70,211.39,105.70
6292,"2021-08-25","2023-05-27",640,3,201.25,603.76,201.25
6293,"2020-04-07","2023-08-29",1239,3,316.26,948.77,316.26
6294,"2022-08-07","2022-08-07",0,1,142.96,142.96,142.96
6295,"2021-04-11","2021-04-11",0,1,36.70,36.70,36.70
6296,"2022-02-10","2025-07-31",1267,2,181.23,362.46,181.23
6297,"2023-03-31","2023-03-31",0,1,38.75,38.75,38.75
6298,"2020-03-31","2023-03-18",1082,3,20.21,60.64,20.21
6299,"2020-12-09","2024-04-11",1219,3,110.51,331.54,110.51
6301,"2025-04-23","2025-04-23",0,1,69.48,69.48,69.48
6302,"2021-05-02","2022-03-09",311,2,172.60,345.19,172.60
6305,"2022-06-29","2022-06-29",0,1,63.50,63.50,63.50
6306,"2020-09-09","2020-09-09",0,1,124.61,124.61,124.61
6307,"2021-02-13","2022-07-07",509,3,59.39,178.18,59.39
6308,"2020-02-09","2024-03-13",1494,3,63.17,189.50,63.17
6309,"2021-05-24","2024-03-14",1025,3,32.80,98.40,32.80
6310,"2020-01-06","2023-09-16",1349,2,88.69,177.37,88.69
6311,"2022-05-23","2025-03-30",1042,5,135.03,675.15,135.03
6312,"2020-03-01","2024-01-24",1424,4,127.86,511.43,127.86
6314,"2025-01-13","2025-01-13",0,1,13.10,13.10,13.10
6316,"2022-03-20","2025-09-02",1262,2,150.76,301.52,150.76
6317,"2022-05-09","2024-11-26",932,2,19.18,38.36,19.18
6318,"2021-03-31","2022-07-13",469,2,19.37,38.73,19.37
6319,"2020-06-05","2020-06-05",0,1,4.71,4.71,4.71
6320,"2021-01-17","2023-08-20",945,2,284.59,569.17,284.59
6321,"2024-03-06","2024-03-06",0,1,49.69,49.69,49.69
6322,"2020-03-22","2023-01-11",1025,4,557.67,2230.66,557.67
6324,"2021-07-30","2025-05-02",1372,3,259.84,779.53,259.84
6325,"2021-05-12","2025-08-31",1572,3,149.97,449.90,149.97
6327,"2020-12-04","2021-08-24",263,3,122.75,368.26,122.75
6329,"2021-10-01","2021-10-01",0,1,253.14,253.14,253.14
6330,"2021-01-13","2025-05-28",1596,3,187.23,561.70,187.23
6331,"2024-03-17","2024-03-17",0,1,94.21,94.21,94.21
6332,"2022-11-24","2025-08-19",999,2,484.52,969.03,484.52
6333,"2021-03-25","2025-02-01",1409,3,163.32,489.95,163.32
6334,"2020-08-25","2024-11-15",1543,3,122.07,366.21,122.07
6337,"2023-06-01","2023-11-23",175,2,86.96,173.91,86.96
6338,"2021-04-01","2022-06-03",428,3,164.44,493.33,164.44
6341,"2020-06-24","2020-06-24",0,1,53.96,53.96,53.96
6342,"2021-06-13","2024-06-06",1089,3,183.29,549.87,183.29
6343,"2020-01-04","2024-07-24",1663,2,107.64,215.27,107.64
6344,"2021-08-31","2025-08-10",1440,2,65.29,130.58,65.29
6345,"2023-07-15","2023-07-15",0,1,69.77,69.77,69.77
6346,"2022-06-24","2025-04-13",1024,3,43.99,131.96,43.99
6349,"2024-08-27","2024-08-27",0,1,53.77,53.77,53.77
6350,"2020-08-27","2023-09-14",1113,3,170.07,510.20,170.07
6352,"2021-11-12","2021-11-12",0,1,256.91,256.91,256.91
6353,"2022-10-12","2022-10-12",0,1,59.50,59.50,59.50
6354,"2020-01-22","2020-01-22",0,1,81.98,81.98,81.98
6355,"2023-08-24","2025-07-08",684,3,113.75,341.26,113.75
6356,"2020-08-27","2025-06-10",1748,2,278.65,557.30,278.65
6357,"2020-11-02","2024-02-04",1189,3,141.70,425.09,141.70
6359,"2021-04-26","2021-11-25",213,2,99.64,199.28,99.64
6360,"2023-07-09","2023-07-09",0,1,85.63,85.63,85.63
6361,"2025-10-01","2025-10-01",0,1,122.51,122.51,122.51
6364,"2020-11-27","2025-05-17",1632,2,150.66,301.31,150.66
6365,"2020-02-17","2022-11-13",1000,2,376.66,753.31,376.66
6366,"2020-05-13","2021-10-15",520,3,201.13,603.40,201.13
6367,"2024-12-23","2025-03-26",93,2,47.73,95.46,47.73
6368,"2020-04-20","2025-10-02",1991,2,147.93,295.85,147.93
6369,"2022-11-05","2025-05-31",938,3,58.70,176.10,58.70
6370,"2021-03-26","2021-03-26",0,1,27.91,27.91,27.91
6371,"2020-04-12","2020-04-12",0,1,47.75,47.75,47.75
6372,"2023-07-05","2023-07-05",0,1,206.55,206.55,206.55
6373,"2021-06-24","2023-10-18",846,2,68.03,136.06,68.03
6374,"2024-07-19","2025-01-17",182,2,114.14,228.28,114.14
6375,"2021-11-11","2023-05-15",550,2,481.23,962.46,481.23
6376,"2020-07-16","2021-03-17",244,2,58.16,116.31,58.16
6377,"2020-11-23","2025-08-08",1719,5,70.48,352.41,70.48
6378,"2021-10-10","2023-08-31",690,2,92.88,185.76,92.88
6379,"2020-08-26","2020-08-26",0,1,90.31,90.31,90.31
6380,"2020-03-06","2020-03-06",0,1,141.03,141.03,141.03
6381,"2021-10-09","2025-04-19",1288,3,149.22,447.67,149.22
6382,"2020-07-16","2024-10-05",1542,5,119.06,595.30,119.06
6383,"2025-03-21","2025-08-18",150,2,59.24,118.48,59.24
6385,"2020-02-28","2024-03-18",1480,2,38.11,76.22,38.11
6386,"2022-06-15","2023-05-21",340,2,71.83,143.66,71.83
6387,"2022-06-18","2022-06-18",0,1,70.76,70.76,70.76
6388,"2024-01-13","2024-01-13",0,1,43.90,43.90,43.90
6389,"2021-08-17","2023-10-13",787,2,66.58,133.16,66.58
6391,"2022-10-14","2022-10-14",0,1,109.33,109.33,109.33
6392,"2025-06-23","2025-06-23",0,1,525.97,525.97,525.97
6393,"2020-06-23","2023-04-26",1037,3,196.46,589.38,196.46
6394,"2021-11-18","2021-11-18",0,1,43.01,43.01,43.01
6395,"2025-09-07","2025-09-07",0,1,44.41,44.41,44.41
6396,"2023-05-22","2025-05-06",715,3,212.94,638.81,212.94
6397,"2022-10-20","2022-10-20",0,1,221.31,221.31,221.31
6398,"2022-07-09","2022-07-09",0,1,45.50,45.50,45.50
6399,"2021-08-22","2021-08-22",0,1,94.38,94.38,94.38
6400,"2021-04-23","2021-04-23",0,1,40.88,40.88,40.88
6401,"2021-12-07","2024-01-14",768,2,33.67,67.34,33.67
6402,"2024-05-20","2024-05-20",0,1,516.51,516.51,516.51
6403,"2023-07-01","2023-07-01",0,1,67.84,67.84,67.84
6404,"2021-05-07","2025-05-09",1463,4,101.91,407.64,101.91
6405,"2021-12-20","2021-12-20",0,1,618.92,618.92,618.92
6406,"2020-05-30","2020-05-30",0,1,92.80,92.80,92.80
6408,"2021-06-08","2021-06-08",0,1,69.26,69.26,69.26
6409,"2020-12-11","2024-02-07",1153,3,195.62,586.87,195.62
6410,"2020-07-22","2020-07-22",0,1,208.49,208.49,208.49
6412,"2020-02-01","2020-02-01",0,1,239.45,239.45,239.45
6413,"2025-01-28","2025-04-23",85,2,335.35,670.69,335.35
6414,"2023-02-15","2023-02-15",0,1,7.90,7.90,7.90
6415,"2021-09-01","2021-11-02",62,2,112.41,224.82,112.41
6416,"2022-10-19","2022-10-19",0,1,22.54,22.54,22.54
6417,"2022-01-15","2023-07-23",554,3,280.45,841.35,280.45
6418,"2023-01-24","2025-07-09",897,2,165.80,331.59,165.80
6419,"2020-03-21","2025-09-24",2013,3,108.87,326.60,108.87
6420,"2025-08-09","2025-08-09",0,1,87.04,87.04,87.04
6421,"2023-01-02","2024-05-01",485,2,479.91,959.81,479.91
6422,"2020-10-23","2024-06-26",1342,4,434.33,1737.31,434.33
6424,"2023-03-24","2023-03-24",0,1,45.46,45.46,45.46
6425,"2020-06-02","2025-03-26",1758,6,256.33,1537.96,256.33
6426,"2020-02-20","2024-10-18",1702,2,76.27,152.54,76.27
6427,"2022-12-25","2025-05-10",867,2,266.63,533.26,266.63
6428,"2023-07-20","2024-10-20",458,4,139.57,558.26,139.57
6429,"2022-10-02","2022-10-02",0,1,17.93,17.93,17.93
6430,"2021-01-03","2021-08-27",236,3,406.66,1219.98,406.66
6433,"2021-07-19","2025-05-13",1394,4,108.95,435.81,108.95
6434,"2021-07-18","2025-08-28",1502,3,94.78,284.34,94.78
6435,"2021-12-12","2024-07-31",962,2,230.30,460.59,230.30
6436,"2022-02-25","2024-08-06",893,4,94.66,378.63,94.66
6437,"2022-07-30","2025-05-30",1035,5,159.27,796.33,159.27
6438,"2022-08-14","2022-08-14",0,1,170.87,170.87,170.87
6439,"2025-08-31","2025-08-31",0,1,17.26,17.26,17.26
6440,"2020-09-27","2022-12-01",795,3,174.66,523.97,174.66
6441,"2020-10-20","2024-06-03",1322,2,49.38,98.76,49.38
6442,"2025-02-02","2025-02-02",0,1,21.08,21.08,21.08
6443,"2021-05-30","2024-11-24",1274,4,32.39,129.56,32.39
6445,"2020-05-03","2025-06-26",1880,3,276.19,828.56,276.19
6446,"2020-06-05","2023-02-13",983,2,12.66,25.31,12.66
6447,"2023-06-18","2024-03-25",281,2,131.31,262.61,131.31
6448,"2020-02-03","2024-03-16",1503,2,531.31,1062.62,531.31
6449,"2021-12-20","2021-12-20",0,1,30.27,30.27,30.27
6450,"2024-04-02","2024-04-02",0,1,63.29,63.29,63.29
6452,"2020-10-03","2022-07-08",643,2,121.16,242.31,121.16
6453,"2023-11-12","2023-11-30",18,2,116.43,232.85,116.43
6454,"2025-03-06","2025-05-20",75,2,27.26,54.52,27.26
6455,"2020-05-24","2025-05-24",1826,5,153.85,769.23,153.85
6457,"2020-07-18","2025-07-21",1829,2,69.52,139.04,69.52
6458,"2020-12-19","2021-09-11",266,2,32.48,64.96,32.48
6459,"2021-12-05","2021-12-05",0,1,25.17,25.17,25.17
6460,"2020-05-31","2022-01-03",582,2,17.07,34.14,17.07
6461,"2022-10-22","2025-04-21",912,3,103.97,311.90,103.97
6462,"2022-12-05","2022-12-05",0,1,243.24,243.24,243.24
6463,"2023-09-23","2024-11-27",431,2,261.23,522.46,261.23
6464,"2020-07-07","2023-01-10",917,2,84.02,168.03,84.02
6465,"2021-05-20","2023-11-05",899,4,27.55,110.19,27.55
6466,"2021-07-28","2023-05-15",656,2,125.46,250.91,125.46
6467,"2020-04-14","2021-12-22",617,3,51.63,154.88,51.63
6471,"2020-10-08","2020-10-08",0,1,184.54,184.54,184.54
6472,"2020-05-03","2023-09-05",1220,2,36.62,73.23,36.62
6473,"2021-05-05","2024-05-08",1099,4,122.71,490.85,122.71
6475,"2024-10-17","2025-10-20",368,3,97.75,293.24,97.75
6476,"2021-04-14","2022-10-18",552,2,24.52,49.03,24.52
6477,"2021-12-11","2025-02-17",1164,2,39.02,78.03,39.02
6478,"2021-04-10","2021-04-10",0,1,77.83,77.83,77.83
6480,"2021-06-02","2022-08-11",435,2,75.49,150.98,75.49
6481,"2021-02-21","2021-02-21",0,1,71.07,71.07,71.07
6482,"2025-05-26","2025-05-26",0,1,306.55,306.55,306.55
6483,"2023-09-06","2023-09-06",0,1,151.00,151.00,151.00
6484,"2022-04-24","2024-01-06",622,3,128.92,386.75,128.92
6485,"2023-04-18","2024-04-15",363,2,125.76,251.52,125.76
6487,"2021-06-27","2023-03-30",641,2,87.14,174.28,87.14
6488,"2024-12-20","2024-12-20",0,1,83.26,83.26,83.26
6489,"2020-10-27","2025-01-23",1549,3,174.67,524.00,174.67
6491,"2020-04-29","2025-08-22",1941,3,83.13,249.38,83.13
6492,"2024-12-28","2024-12-28",0,1,15.71,15.71,15.71
6493,"2020-05-16","2020-05-16",0,1,27.47,27.47,27.47
6494,"2021-06-07","2021-12-27",203,2,13.81,27.61,13.81
6495,"2021-11-18","2021-11-18",0,1,37.79,37.79,37.79
6496,"2020-01-21","2020-01-21",0,1,315.49,315.49,315.49
6498,"2022-12-06","2023-04-29",144,2,37.83,75.65,37.83
6499,"2020-10-20","2025-01-21",1554,3,92.96,278.88,92.96
6501,"2023-02-26","2023-02-26",0,1,91.40,91.40,91.40
6502,"2020-01-25","2022-12-03",1043,2,186.82,373.64,186.82
6504,"2022-06-04","2024-04-20",686,4,85.74,342.96,85.74
6505,"2021-01-02","2022-10-17",653,3,189.56,568.68,189.56
6506,"2020-06-08","2020-06-08",0,1,336.89,336.89,336.89
6507,"2022-03-02","2022-03-02",0,1,117.46,117.46,117.46
6508,"2023-01-14","2023-03-22",67,2,164.93,329.86,164.93
6509,"2020-10-07","2025-01-20",1566,5,153.77,768.85,153.77
6510,"2020-07-10","2021-09-22",439,2,752.09,1504.17,752.09
6511,"2020-04-19","2021-08-16",484,4,140.18,560.71,140.18
6512,"2021-12-12","2021-12-12",0,1,118.14,118.14,118.14
6514,"2022-03-14","2022-12-11",272,2,128.19,256.38,128.19
6516,"2021-05-05","2023-06-30",786,3,130.86,392.58,130.86
6518,"2020-08-26","2022-09-12",747,3,43.51,130.54,43.51
6519,"2020-02-12","2025-05-02",1906,3,206.76,620.28,206.76
6521,"2021-04-03","2024-10-03",1279,2,87.04,174.07,87.04
6522,"2023-06-03","2025-09-25",845,2,97.45,194.90,97.45
6523,"2020-09-18","2025-08-05",1782,4,71.55,286.20,71.55
6524,"2020-07-06","2024-07-05",1460,3,50.22,150.67,50.22
6525,"2022-12-30","2024-06-27",545,3,75.33,225.99,75.33
6526,"2022-10-07","2022-10-07",0,1,133.18,133.18,133.18
6527,"2024-06-04","2024-06-04",0,1,15.64,15.64,15.64
6528,"2023-02-23","2023-03-19",24,2,86.23,172.46,86.23
6530,"2021-03-26","2025-01-09",1385,2,115.93,231.86,115.93
6531,"2021-06-04","2021-08-26",83,2,201.72,403.43,201.72
6533,"2020-04-20","2020-04-20",0,1,120.26,120.26,120.26
6534,"2022-01-23","2023-09-18",603,2,40.15,80.30,40.15
6535,"2024-02-14","2024-02-14",0,1,13.53,13.53,13.53
6536,"2021-07-14","2023-07-13",729,2,89.10,178.19,89.10
6537,"2020-02-22","2024-07-07",1597,4,205.77,823.06,205.77
6538,"2022-05-14","2022-05-14",0,1,9.96,9.96,9.96
6540,"2023-07-05","2024-12-20",534,2,128.26,256.51,128.26
6541,"2021-10-10","2021-10-10",0,1,31.63,31.63,31.63
6542,"2022-03-28","2022-07-31",125,2,87.32,174.63,87.32
6543,"2021-12-01","2024-06-02",914,6,216.46,1298.75,216.46
6544,"2020-07-10","2023-10-12",1189,2,51.05,102.09,51.05
6545,"2023-08-15","2023-08-15",0,1,50.52,50.52,50.52
6547,"2023-05-15","2023-05-15",0,1,35.95,35.95,35.95
6548,"2020-08-28","2021-08-13",350,2,181.81,363.62,181.81
6549,"2020-03-21","2020-08-10",142,2,32.63,65.26,32.63
6551,"2025-03-18","2025-03-18",0,1,174.05,174.05,174.05
6552,"2024-02-26","2025-08-14",535,2,232.00,464.00,232.00
6553,"2022-05-19","2025-07-05",1143,2,248.99,497.97,248.99
6554,"2021-05-28","2023-04-13",685,2,58.29,116.57,58.29
6555,"2023-03-22","2023-03-22",0,1,50.16,50.16,50.16
6556,"2020-04-08","2023-05-06",1123,4,87.40,349.59,87.40
6557,"2021-01-05","2021-12-02",331,3,146.48,439.44,146.48
6558,"2023-02-11","2024-06-05",480,4,153.37,613.49,153.37
6559,"2024-01-13","2024-01-13",0,1,202.56,202.56,202.56
6560,"2022-08-28","2022-08-28",0,1,155.87,155.87,155.87
6561,"2023-10-11","2023-10-11",0,1,80.85,80.85,80.85
6562,"2023-08-30","2024-04-11",225,2,96.87,193.73,96.87
6563,"2020-12-02","2024-04-06",1221,6,191.62,1149.74,191.62
6564,"2022-01-02","2024-11-23",1056,2,115.02,230.03,115.02
6565,"2021-02-18","2022-04-11",417,2,90.20,180.39,90.20
6566,"2020-08-02","2024-12-29",1610,2,96.04,192.08,96.04
6567,"2021-05-19","2021-05-19",0,1,68.99,68.99,68.99
6568,"2021-02-24","2023-02-23",729,3,111.27,333.82,111.27
6570,"2025-08-25","2025-08-25",0,1,324.37,324.37,324.37
6572,"2023-07-02","2024-06-06",340,2,171.14,342.27,171.14
6573,"2021-04-03","2024-11-22",1329,3,99.59,298.78,99.59
6574,"2023-04-25","2023-04-25",0,1,91.76,91.76,91.76
6575,"2020-07-19","2024-02-27",1318,2,39.88,79.75,39.88
6576,"2020-07-10","2020-07-10",0,1,50.79,50.79,50.79
6577,"2020-01-08","2025-04-29",1938,3,83.83,251.48,83.83
6579,"2022-10-03","2025-06-08",979,3,149.92,449.76,149.92
6580,"2024-05-20","2025-03-07",291,2,245.36,490.72,245.36
6581,"2025-06-29","2025-06-29",0,1,145.00,145.00,145.00
6583,"2020-01-15","2024-07-17",1645,3,182.47,547.42,182.47
6584,"2022-11-20","2022-11-20",0,1,58.23,58.23,58.23
6585,"2020-04-15","2021-11-29",593,3,66.55,199.66,66.55
6586,"2020-11-09","2025-09-24",1780,3,106.02,318.05,106.02
6587,"2022-11-04","2025-10-01",1062,2,326.08,652.16,326.08
6588,"2022-07-26","2022-07-26",0,1,79.56,79.56,79.56
6589,"2023-12-23","2025-07-11",566,2,65.83,131.66,65.83
6590,"2020-04-15","2020-04-15",0,1,122.32,122.32,122.32
6592,"2022-11-10","2024-05-30",567,2,133.45,266.90,133.45
6593,"2021-08-06","2021-08-06",0,1,34.04,34.04,34.04
6594,"2022-10-20","2022-10-20",0,1,171.09,171.09,171.09
6595,"2021-07-01","2022-04-14",287,2,59.08,118.15,59.08
6596,"2022-05-07","2022-05-07",0,1,114.31,114.31,114.31
6599,"2020-05-28","2023-12-25",1306,2,37.62,75.24,37.62
6600,"2020-03-02","2024-01-22",1421,4,68.26,273.02,68.26
6601,"2022-09-23","2024-03-16",540,2,115.73,231.45,115.73
6602,"2024-03-05","2024-03-05",0,1,314.88,314.88,314.88
6603,"2023-04-07","2024-05-26",415,2,139.39,278.77,139.39
6604,"2022-09-13","2024-08-27",714,3,90.89,272.66,90.89
6605,"2024-08-30","2024-08-30",0,1,342.63,342.63,342.63
6606,"2022-09-04","2024-09-01",728,3,98.82,296.46,98.82
6607,"2022-07-21","2025-04-22",1006,2,73.07,146.14,73.07
6608,"2021-05-03","2021-09-27",147,2,182.83,365.66,182.83
6609,"2022-11-24","2022-11-24",0,1,12.56,12.56,12.56
6610,"2023-06-04","2023-06-04",0,1,67.59,67.59,67.59
6611,"2020-05-04","2020-05-04",0,1,8.15,8.15,8.15
6612,"2021-04-11","2023-10-28",930,3,122.47,367.40,122.47
6613,"2022-10-18","2024-10-10",723,2,106.10,212.20,106.10
6615,"2023-10-02","2023-10-02",0,1,195.91,195.91,195.91
6616,"2021-02-09","2024-06-12",1219,4,160.21,640.82,160.21
6617,"2020-10-27","2024-11-28",1493,4,95.65,382.61,95.65
6618,"2021-05-01","2021-05-01",0,1,9.35,9.35,9.35
6620,"2021-04-26","2021-04-26",0,1,18.77,18.77,18.77
6621,"2022-04-28","2022-04-28",0,1,58.26,58.26,58.26
6623,"2025-01-30","2025-01-30",0,1,28.16,28.16,28.16
6624,"2023-01-31","2023-01-31",0,1,7.91,7.91,7.91
6625,"2025-02-15","2025-10-16",243,2,69.39,138.78,69.39
6626,"2021-09-17","2023-05-16",606,2,95.93,191.86,95.93
6627,"2020-06-06","2023-12-11",1283,2,477.65,955.29,477.65
6628,"2023-08-20","2024-07-16",331,2,64.72,129.44,64.72
6629,"2020-12-09","2024-05-19",1257,6,136.05,816.27,136.05
6630,"2021-05-25","2024-07-03",1135,4,151.55,606.20,151.55
6631,"2020-11-15","2025-08-29",1748,3,71.61,214.84,71.61
6632,"2021-02-21","2023-09-04",925,3,174.13,522.39,174.13
6634,"2022-07-27","2022-07-27",0,1,68.31,68.31,68.31
6635,"2024-12-16","2025-06-14",180,2,131.82,263.63,131.82
6636,"2020-03-09","2020-03-28",19,2,180.71,361.41,180.71
6637,"2021-09-20","2025-03-12",1269,3,51.62,154.86,51.62
6638,"2020-10-11","2020-10-11",0,1,34.29,34.29,34.29
6641,"2021-12-09","2025-06-29",1298,4,83.54,334.14,83.54
6642,"2020-03-10","2023-02-16",1073,4,98.22,392.87,98.22
